Soort,Familie,Haven,Hoeveelheid in kg,Hoeveelheid in EU,year,month
Grauwe poon,Bodemvis,Oostende,944.0,266.0,2015,09
Engelse poon,Bodemvis,Oostende,1207.0,960.0,2015,09
Zeewolf,Bodemvis,Oostende,764.0,2372.0,2015,09
Zeeduivel,Bodemvis,Oostende,5537.0,60516.0,2015,09
Kongeraal,Bodemvis,Oostende,308.0,358.0,2015,09
Roodbaars,Bodemvis,Oostende,0.0,0.0,2015,09
Mul,Bodemvis,Oostende,9359.0,29182.0,2015,09
Zeebaars,Bodemvis,Oostende,303.0,4218.0,2015,09
Doornhaai,Bodemvis,Oostende,0.0,0.0,2015,09
Hondshaai,Bodemvis,Oostende,10898.0,6860.0,2015,09
Zandhaai,Bodemvis,Oostende,762.0,556.0,2015,09
Andere soorten,Bodemvis,Oostende,798.0,1548.0,2015,09
Horsmakereel,Pelagische Vis,Oostende,2031.0,1022.0,2015,09
Haring,Pelagische Vis,Oostende,5.0,8.0,2015,09
Makreel,Pelagische Vis,Oostende,2801.0,5050.0,2015,09
Sprot,Pelagische Vis,Oostende,0.0,0.0,2015,09
Andere soorten,Pelagische Vis,Oostende,0.0,0.0,2015,09
Garnaal,Schaal- en Weekdieren,Oostende,71013.0,248264.0,2015,09
Langoestine geheel,Schaal- en Weekdieren,Oostende,11895.0,87506.0,2015,09
Langoestine staartje,Schaal- en Weekdieren,Oostende,1201.0,9980.0,2015,09
Noordzeekrab,Schaal- en Weekdieren,Oostende,4698.0,4222.0,2015,09
Zeekreeft,Schaal- en Weekdieren,Oostende,188.0,1384.0,2015,09
Andere schaaldieren,Schaal- en Weekdieren,Oostende,1.0,2.0,2015,09
Schelpen,Schaal- en Weekdieren,Oostende,4134.0,16040.0,2015,09
Inktvis,Schaal- en Weekdieren,Oostende,45242.0,125866.0,2015,09
Wulk,Schaal- en Weekdieren,Oostende,1015.0,1832.0,2015,09
Andere soorten,Schaal- en Weekdieren,Oostende,0.0,0.0,2015,09
Schelvis,Bodemvis,Zeebrugge,9417.0,20942.0,2015,09
Kabeljauw,Bodemvis,Zeebrugge,85884.0,258688.0,2015,09
Koolvis,Bodemvis,Zeebrugge,674.0,1156.0,2015,09
Wijting,Bodemvis,Zeebrugge,4753.0,8034.0,2015,09
Pollak,Bodemvis,Zeebrugge,2138.0,7372.0,2015,09
Leng,Bodemvis,Zeebrugge,2213.0,6388.0,2015,09
Heek,Bodemvis,Zeebrugge,5467.0,11934.0,2015,09
Steenbolk,Bodemvis,Zeebrugge,3835.0,3386.0,2015,09
Schol,Bodemvis,Zeebrugge,381216.0,644732.0,2015,09
Bot,Bodemvis,Zeebrugge,1777.0,1400.0,2015,09
Schar,Bodemvis,Zeebrugge,14077.0,13186.0,2015,09
Tong,Bodemvis,Zeebrugge,88935.0,1112390.0,2015,09
Tarbot,Bodemvis,Zeebrugge,23179.0,254292.0,2015,09
Griet,Bodemvis,Zeebrugge,16132.0,115312.0,2015,09
Tongschar,Bodemvis,Zeebrugge,45499.0,246338.0,2015,09
Schartong,Bodemvis,Zeebrugge,34098.0,75478.0,2015,09
Heilbot,Bodemvis,Zeebrugge,40.0,480.0,2015,09
Hondstong,Bodemvis,Zeebrugge,7681.0,15048.0,2015,09
Rog,Bodemvis,Zeebrugge,94581.0,205200.0,2015,09
Rode poon,Bodemvis,Zeebrugge,13389.0,20190.0,2015,09
Grauwe poon,Bodemvis,Zeebrugge,3738.0,1414.0,2015,09
Engelse poon,Bodemvis,Zeebrugge,1610.0,1560.0,2015,09
Zeewolf,Bodemvis,Zeebrugge,3181.0,11176.0,2015,09
Zeeduivel,Bodemvis,Zeebrugge,25423.0,303764.0,2015,09
Kongeraal,Bodemvis,Zeebrugge,1398.0,1616.0,2015,09
Roodbaars,Bodemvis,Zeebrugge,0.0,0.0,2015,09
Mul,Bodemvis,Zeebrugge,14791.0,39990.0,2015,09
Zeebaars,Bodemvis,Zeebrugge,975.0,11468.0,2015,09
Doornhaai,Bodemvis,Zeebrugge,0.0,0.0,2015,09
Hondshaai,Bodemvis,Zeebrugge,30470.0,15770.0,2015,09
Zandhaai,Bodemvis,Zeebrugge,270.0,122.0,2015,09
Andere soorten,Bodemvis,Zeebrugge,200.0,220.0,2015,09
Horsmakereel,Pelagische Vis,Zeebrugge,4932.0,1680.0,2015,09
Haring,Pelagische Vis,Zeebrugge,9.0,28.0,2015,09
Makreel,Pelagische Vis,Zeebrugge,2278.0,3270.0,2015,09
Sprot,Pelagische Vis,Zeebrugge,0.0,0.0,2015,09
Andere soorten,Pelagische Vis,Zeebrugge,0.0,0.0,2015,09
Garnaal,Schaal- en Weekdieren,Zeebrugge,4450.0,30994.0,2015,09
Langoestine geheel,Schaal- en Weekdieren,Zeebrugge,1289.0,4478.0,2015,09
Langoestine staartje,Schaal- en Weekdieren,Zeebrugge,634.0,4236.0,2015,09
Noordzeekrab,Schaal- en Weekdieren,Zeebrugge,21708.0,14320.0,2015,09
Zeekreeft,Schaal- en Weekdieren,Zeebrugge,101.0,1228.0,2015,09
Andere schaaldieren,Schaal- en Weekdieren,Zeebrugge,95.0,66.0,2015,09
Schelpen,Schaal- en Weekdieren,Zeebrugge,2789.0,9806.0,2015,09
Inktvis,Schaal- en Weekdieren,Zeebrugge,29916.0,84278.0,2015,09
Wulk,Schaal- en Weekdieren,Zeebrugge,1529.0,1572.0,2015,09
Andere soorten,Schaal- en Weekdieren,Zeebrugge,0.0,0.0,2015,09
Schelvis,Bodemvis,Nieuwpoort,0.0,0.0,2015,09
Kabeljauw,Bodemvis,Nieuwpoort,153.0,460.0,2015,09
Koolvis,Bodemvis,Nieuwpoort,0.0,0.0,2015,09
Wijting,Bodemvis,Nieuwpoort,51.0,28.0,2015,09
Pollak,Bodemvis,Nieuwpoort,0.0,0.0,2015,09
Leng,Bodemvis,Nieuwpoort,0.0,0.0,2015,09
Heek,Bodemvis,Nieuwpoort,0.0,0.0,2015,09
Steenbolk,Bodemvis,Nieuwpoort,0.0,0.0,2015,09
Schol,Bodemvis,Nieuwpoort,772.0,952.0,2015,09
Bot,Bodemvis,Nieuwpoort,1649.0,642.0,2015,09
Schar,Bodemvis,Nieuwpoort,670.0,670.0,2015,09
Tong,Bodemvis,Nieuwpoort,1113.0,16364.0,2015,09
Tarbot,Bodemvis,Nieuwpoort,33.0,226.0,2015,09
Griet,Bodemvis,Nieuwpoort,1.0,10.0,2015,09
Tongschar,Bodemvis,Nieuwpoort,0.0,0.0,2015,09
Schartong,Bodemvis,Nieuwpoort,0.0,0.0,2015,09
Heilbot,Bodemvis,Nieuwpoort,0.0,0.0,2015,09
Hondstong,Bodemvis,Nieuwpoort,0.0,0.0,2015,09
Rog,Bodemvis,Nieuwpoort,0.0,0.0,2015,09
Rode poon,Bodemvis,Nieuwpoort,11.0,2.0,2015,09
Grauwe poon,Bodemvis,Nieuwpoort,0.0,0.0,2015,09
Engelse poon,Bodemvis,Nieuwpoort,0.0,0.0,2015,09
Zeewolf,Bodemvis,Nieuwpoort,0.0,0.0,2015,09
Zeeduivel,Bodemvis,Nieuwpoort,0.0,0.0,2015,09
Kongeraal,Bodemvis,Nieuwpoort,0.0,0.0,2015,09
Roodbaars,Bodemvis,Nieuwpoort,0.0,0.0,2015,09
Mul,Bodemvis,Nieuwpoort,0.0,0.0,2015,09
Zeebaars,Bodemvis,Nieuwpoort,14.0,190.0,2015,09
Doornhaai,Bodemvis,Nieuwpoort,0.0,0.0,2015,09
Hondshaai,Bodemvis,Nieuwpoort,2.0,2.0,2015,09
Zandhaai,Bodemvis,Nieuwpoort,146.0,42.0,2015,09
Andere soorten,Bodemvis,Nieuwpoort,51.0,44.0,2015,09
Horsmakereel,Pelagische Vis,Nieuwpoort,0.0,0.0,2015,09
Haring,Pelagische Vis,Nieuwpoort,0.0,0.0,2015,09
Makreel,Pelagische Vis,Nieuwpoort,0.0,0.0,2015,09
Sprot,Pelagische Vis,Nieuwpoort,0.0,0.0,2015,09
Andere soorten,Pelagische Vis,Nieuwpoort,0.0,0.0,2015,09
Garnaal,Schaal- en Weekdieren,Nieuwpoort,14917.0,74678.0,2015,09
Langoestine geheel,Schaal- en Weekdieren,Nieuwpoort,0.0,0.0,2015,09
Langoestine staartje,Schaal- en Weekdieren,Nieuwpoort,0.0,0.0,2015,09
Noordzeekrab,Schaal- en Weekdieren,Nieuwpoort,0.0,0.0,2015,09
Zeekreeft,Schaal- en Weekdieren,Nieuwpoort,0.0,0.0,2015,09
Andere schaaldieren,Schaal- en Weekdieren,Nieuwpoort,0.0,0.0,2015,09
Schelpen,Schaal- en Weekdieren,Nieuwpoort,0.0,0.0,2015,09
Inktvis,Schaal- en Weekdieren,Nieuwpoort,0.0,0.0,2015,09
Wulk,Schaal- en Weekdieren,Nieuwpoort,0.0,0.0,2015,09
Andere soorten,Schaal- en Weekdieren,Nieuwpoort,0.0,0.0,2015,09
Schelvis,Bodemvis,Oostende,1180.0,2802.0,2015,10
Kabeljauw,Bodemvis,Oostende,13430.0,44890.0,2015,10
Koolvis,Bodemvis,Oostende,0.0,0.0,2015,10
Wijting,Bodemvis,Oostende,3767.0,4872.0,2015,10
Pollak,Bodemvis,Oostende,10.0,20.0,2015,10
Leng,Bodemvis,Oostende,130.0,356.0,2015,10
Heek,Bodemvis,Oostende,166.0,408.0,2015,10
Steenbolk,Bodemvis,Oostende,6045.0,4916.0,2015,10
Schol,Bodemvis,Oostende,210694.0,321756.0,2015,10
Bot,Bodemvis,Oostende,10663.0,7788.0,2015,10
Schar,Bodemvis,Oostende,12289.0,7798.0,2015,10
Tong,Bodemvis,Oostende,71904.0,750584.0,2015,10
Tarbot,Bodemvis,Oostende,22272.0,189760.0,2015,10
Griet,Bodemvis,Oostende,14898.0,72500.0,2015,10
Tongschar,Bodemvis,Oostende,15089.0,76864.0,2015,10
Schartong,Bodemvis,Oostende,1199.0,3456.0,2015,10
Heilbot,Bodemvis,Oostende,4.0,50.0,2015,10
Hondstong,Bodemvis,Oostende,217.0,480.0,2015,10
Rog,Bodemvis,Oostende,17995.0,46794.0,2015,10
Rode poon,Bodemvis,Oostende,36141.0,21672.0,2015,10
Grauwe poon,Bodemvis,Oostende,244.0,50.0,2015,10
Engelse poon,Bodemvis,Oostende,2911.0,1152.0,2015,10
Zeewolf,Bodemvis,Oostende,2.0,4.0,2015,10
Zeeduivel,Bodemvis,Oostende,5791.0,48416.0,2015,10
Kongeraal,Bodemvis,Oostende,720.0,1140.0,2015,10
Roodbaars,Bodemvis,Oostende,0.0,0.0,2015,10
Mul,Bodemvis,Oostende,4107.0,7822.0,2015,10
Zeebaars,Bodemvis,Oostende,268.0,3266.0,2015,10
Doornhaai,Bodemvis,Oostende,0.0,0.0,2015,10
Hondshaai,Bodemvis,Oostende,18103.0,13344.0,2015,10
Zandhaai,Bodemvis,Oostende,1184.0,458.0,2015,10
Andere soorten,Bodemvis,Oostende,948.0,1828.0,2015,10
Horsmakereel,Pelagische Vis,Oostende,1268.0,478.0,2015,10
Haring,Pelagische Vis,Oostende,0.0,0.0,2015,10
Makreel,Pelagische Vis,Oostende,15.0,40.0,2015,10
Sprot,Pelagische Vis,Oostende,0.0,0.0,2015,10
Andere soorten,Pelagische Vis,Oostende,0.0,0.0,2015,10
Garnaal,Schaal- en Weekdieren,Oostende,58659.0,205732.0,2015,10
Langoestine geheel,Schaal- en Weekdieren,Oostende,3459.0,26942.0,2015,10
Langoestine staartje,Schaal- en Weekdieren,Oostende,886.0,9218.0,2015,10
Noordzeekrab,Schaal- en Weekdieren,Oostende,8391.0,6720.0,2015,10
Zeekreeft,Schaal- en Weekdieren,Oostende,141.0,1082.0,2015,10
Andere schaaldieren,Schaal- en Weekdieren,Oostende,70.0,94.0,2015,10
Schelpen,Schaal- en Weekdieren,Oostende,5833.0,23766.0,2015,10
Inktvis,Schaal- en Weekdieren,Oostende,67989.0,179960.0,2015,10
Wulk,Schaal- en Weekdieren,Oostende,2728.0,2926.0,2015,10
Andere soorten,Schaal- en Weekdieren,Oostende,0.0,0.0,2015,10
Schelvis,Bodemvis,Zeebrugge,6498.0,16038.0,2015,10
Kabeljauw,Bodemvis,Zeebrugge,138494.0,386442.0,2015,10
Koolvis,Bodemvis,Zeebrugge,775.0,1258.0,2015,10
Wijting,Bodemvis,Zeebrugge,6422.0,9630.0,2015,10
Pollak,Bodemvis,Zeebrugge,2758.0,10768.0,2015,10
Leng,Bodemvis,Zeebrugge,1786.0,5412.0,2015,10
Heek,Bodemvis,Zeebrugge,2693.0,6900.0,2015,10
Steenbolk,Bodemvis,Zeebrugge,4624.0,4966.0,2015,10
Schol,Bodemvis,Zeebrugge,578836.0,896138.0,2015,10
Bot,Bodemvis,Zeebrugge,1158.0,894.0,2015,10
Schar,Bodemvis,Zeebrugge,17873.0,14744.0,2015,10
Tong,Bodemvis,Zeebrugge,104835.0,1240850.0,2015,10
Tarbot,Bodemvis,Zeebrugge,34016.0,287240.0,2015,10
Griet,Bodemvis,Zeebrugge,27565.0,140730.0,2015,10
Tongschar,Bodemvis,Zeebrugge,67502.0,388332.0,2015,10
Schartong,Bodemvis,Zeebrugge,6233.0,15028.0,2015,10
Heilbot,Bodemvis,Zeebrugge,78.0,900.0,2015,10
Hondstong,Bodemvis,Zeebrugge,1374.0,3072.0,2015,10
Rog,Bodemvis,Zeebrugge,31923.0,78414.0,2015,10
Rode poon,Bodemvis,Zeebrugge,44572.0,34156.0,2015,10
Grauwe poon,Bodemvis,Zeebrugge,953.0,224.0,2015,10
Engelse poon,Bodemvis,Zeebrugge,5939.0,2946.0,2015,10
Zeewolf,Bodemvis,Zeebrugge,4611.0,15846.0,2015,10
Zeeduivel,Bodemvis,Zeebrugge,18460.0,224866.0,2015,10
Kongeraal,Bodemvis,Zeebrugge,1221.0,2034.0,2015,10
Roodbaars,Bodemvis,Zeebrugge,0.0,0.0,2015,10
Mul,Bodemvis,Zeebrugge,15057.0,26612.0,2015,10
Zeebaars,Bodemvis,Zeebrugge,691.0,7782.0,2015,10
Doornhaai,Bodemvis,Zeebrugge,0.0,0.0,2015,10
Hondshaai,Bodemvis,Zeebrugge,13116.0,11152.0,2015,10
Zandhaai,Bodemvis,Zeebrugge,38.0,42.0,2015,10
Andere soorten,Bodemvis,Zeebrugge,380.0,696.0,2015,10
Horsmakereel,Pelagische Vis,Zeebrugge,4938.0,2052.0,2015,10
Haring,Pelagische Vis,Zeebrugge,39.0,76.0,2015,10
Makreel,Pelagische Vis,Zeebrugge,225.0,616.0,2015,10
Sprot,Pelagische Vis,Zeebrugge,0.0,0.0,2015,10
Andere soorten,Pelagische Vis,Zeebrugge,0.0,0.0,2015,10
Garnaal,Schaal- en Weekdieren,Zeebrugge,6265.0,46546.0,2015,10
Langoestine geheel,Schaal- en Weekdieren,Zeebrugge,105.0,782.0,2015,10
Langoestine staartje,Schaal- en Weekdieren,Zeebrugge,35.0,284.0,2015,10
Noordzeekrab,Schaal- en Weekdieren,Zeebrugge,28107.0,17178.0,2015,10
Zeekreeft,Schaal- en Weekdieren,Zeebrugge,78.0,1130.0,2015,10
Andere schaaldieren,Schaal- en Weekdieren,Zeebrugge,233.0,38.0,2015,10
Schelpen,Schaal- en Weekdieren,Zeebrugge,6480.0,27628.0,2015,10
Inktvis,Schaal- en Weekdieren,Zeebrugge,60000.0,167504.0,2015,10
Wulk,Schaal- en Weekdieren,Zeebrugge,1805.0,1406.0,2015,10
Andere soorten,Schaal- en Weekdieren,Zeebrugge,0.0,0.0,2015,10
Schelvis,Bodemvis,Nieuwpoort,0.0,0.0,2015,10
Kabeljauw,Bodemvis,Nieuwpoort,1054.0,3230.0,2015,10
Koolvis,Bodemvis,Nieuwpoort,0.0,0.0,2015,10
Wijting,Bodemvis,Nieuwpoort,770.0,414.0,2015,10
Pollak,Bodemvis,Nieuwpoort,0.0,0.0,2015,10
Leng,Bodemvis,Nieuwpoort,0.0,0.0,2015,10
Heek,Bodemvis,Nieuwpoort,0.0,0.0,2015,10
Steenbolk,Bodemvis,Nieuwpoort,0.0,0.0,2015,10
Schol,Bodemvis,Nieuwpoort,875.0,990.0,2015,10
Bot,Bodemvis,Nieuwpoort,661.0,332.0,2015,10
Schar,Bodemvis,Nieuwpoort,1374.0,792.0,2015,10
Tong,Bodemvis,Nieuwpoort,390.0,5976.0,2015,10
Tarbot,Bodemvis,Nieuwpoort,44.0,308.0,2015,10
Griet,Bodemvis,Nieuwpoort,1.0,4.0,2015,10
Tongschar,Bodemvis,Nieuwpoort,0.0,0.0,2015,10
Schartong,Bodemvis,Nieuwpoort,0.0,0.0,2015,10
Heilbot,Bodemvis,Nieuwpoort,0.0,0.0,2015,10
Hondstong,Bodemvis,Nieuwpoort,0.0,0.0,2015,10
Rog,Bodemvis,Nieuwpoort,26.0,70.0,2015,10
Rode poon,Bodemvis,Nieuwpoort,8.0,14.0,2015,10
Grauwe poon,Bodemvis,Nieuwpoort,0.0,0.0,2015,10
Engelse poon,Bodemvis,Nieuwpoort,0.0,0.0,2015,10
Zeewolf,Bodemvis,Nieuwpoort,0.0,0.0,2015,10
Zeeduivel,Bodemvis,Nieuwpoort,0.0,0.0,2015,10
Kongeraal,Bodemvis,Nieuwpoort,0.0,0.0,2015,10
Roodbaars,Bodemvis,Nieuwpoort,0.0,0.0,2015,10
Mul,Bodemvis,Nieuwpoort,0.0,0.0,2015,10
Zeebaars,Bodemvis,Nieuwpoort,20.0,250.0,2015,10
Doornhaai,Bodemvis,Nieuwpoort,0.0,0.0,2015,10
Hondshaai,Bodemvis,Nieuwpoort,4.0,2.0,2015,10
Zandhaai,Bodemvis,Nieuwpoort,43.0,14.0,2015,10
Andere soorten,Bodemvis,Nieuwpoort,10.0,6.0,2015,10
Horsmakereel,Pelagische Vis,Nieuwpoort,0.0,0.0,2015,10
Haring,Pelagische Vis,Nieuwpoort,59.0,116.0,2015,10
Makreel,Pelagische Vis,Nieuwpoort,9.0,20.0,2015,10
Sprot,Pelagische Vis,Nieuwpoort,0.0,0.0,2015,10
Andere soorten,Pelagische Vis,Nieuwpoort,0.0,0.0,2015,10
Garnaal,Schaal- en Weekdieren,Nieuwpoort,13718.0,74974.0,2015,10
Langoestine geheel,Schaal- en Weekdieren,Nieuwpoort,0.0,0.0,2015,10
Langoestine staartje,Schaal- en Weekdieren,Nieuwpoort,0.0,0.0,2015,10
Noordzeekrab,Schaal- en Weekdieren,Nieuwpoort,0.0,0.0,2015,10
Zeekreeft,Schaal- en Weekdieren,Nieuwpoort,0.0,0.0,2015,10
Andere schaaldieren,Schaal- en Weekdieren,Nieuwpoort,0.0,0.0,2015,10
Schelpen,Schaal- en Weekdieren,Nieuwpoort,0.0,0.0,2015,10
Inktvis,Schaal- en Weekdieren,Nieuwpoort,0.0,0.0,2015,10
Wulk,Schaal- en Weekdieren,Nieuwpoort,0.0,0.0,2015,10
Andere soorten,Schaal- en Weekdieren,Nieuwpoort,0.0,0.0,2015,10
Schelvis,Bodemvis,Oostende,221.0,466.0,2015,11
Kabeljauw,Bodemvis,Oostende,7345.0,25868.0,2015,11
Koolvis,Bodemvis,Oostende,0.0,0.0,2015,11
Wijting,Bodemvis,Oostende,4443.0,5542.0,2015,11
Pollak,Bodemvis,Oostende,10.0,30.0,2015,11
Leng,Bodemvis,Oostende,68.0,212.0,2015,11
Heek,Bodemvis,Oostende,9.0,16.0,2015,11
Steenbolk,Bodemvis,Oostende,7388.0,6224.0,2015,11
Schol,Bodemvis,Oostende,190394.0,340818.0,2015,11
Bot,Bodemvis,Oostende,7098.0,6382.0,2015,11
Schar,Bodemvis,Oostende,5423.0,3938.0,2015,11
Tong,Bodemvis,Oostende,72346.0,783132.0,2015,11
Tarbot,Bodemvis,Oostende,18254.0,166932.0,2015,11
Griet,Bodemvis,Oostende,12940.0,71592.0,2015,11
Tongschar,Bodemvis,Oostende,10873.0,60618.0,2015,11
Schartong,Bodemvis,Oostende,5.0,10.0,2015,11
Heilbot,Bodemvis,Oostende,0.0,0.0,2015,11
Hondstong,Bodemvis,Oostende,79.0,230.0,2015,11
Rog,Bodemvis,Oostende,12919.0,42440.0,2015,11
Rode poon,Bodemvis,Oostende,64279.0,33416.0,2015,11
Grauwe poon,Bodemvis,Oostende,31.0,6.0,2015,11
Engelse poon,Bodemvis,Oostende,2196.0,718.0,2015,11
Zeewolf,Bodemvis,Oostende,0.0,0.0,2015,11
Zeeduivel,Bodemvis,Oostende,2980.0,32958.0,2015,11
Kongeraal,Bodemvis,Oostende,828.0,1488.0,2015,11
Roodbaars,Bodemvis,Oostende,0.0,0.0,2015,11
Mul,Bodemvis,Oostende,19739.0,27696.0,2015,11
Zeebaars,Bodemvis,Oostende,704.0,7878.0,2015,11
Doornhaai,Bodemvis,Oostende,0.0,0.0,2015,11
Hondshaai,Bodemvis,Oostende,22872.0,13794.0,2015,11
Zandhaai,Bodemvis,Oostende,1119.0,534.0,2015,11
Andere soorten,Bodemvis,Oostende,619.0,984.0,2015,11
Horsmakereel,Pelagische Vis,Oostende,112.0,130.0,2015,11
Haring,Pelagische Vis,Oostende,61.0,104.0,2015,11
Makreel,Pelagische Vis,Oostende,73.0,216.0,2015,11
Sprot,Pelagische Vis,Oostende,0.0,0.0,2015,11
Andere soorten,Pelagische Vis,Oostende,0.0,0.0,2015,11
Garnaal,Schaal- en Weekdieren,Oostende,8174.0,50204.0,2015,11
Langoestine geheel,Schaal- en Weekdieren,Oostende,4854.0,33504.0,2015,11
Langoestine staartje,Schaal- en Weekdieren,Oostende,1010.0,10156.0,2015,11
Noordzeekrab,Schaal- en Weekdieren,Oostende,5126.0,3984.0,2015,11
Zeekreeft,Schaal- en Weekdieren,Oostende,123.0,1200.0,2015,11
Andere schaaldieren,Schaal- en Weekdieren,Oostende,47.0,68.0,2015,11
Schelpen,Schaal- en Weekdieren,Oostende,9012.0,45736.0,2015,11
Inktvis,Schaal- en Weekdieren,Oostende,84793.0,231258.0,2015,11
Wulk,Schaal- en Weekdieren,Oostende,3422.0,2956.0,2015,11
Andere soorten,Schaal- en Weekdieren,Oostende,0.0,0.0,2015,11
Schelvis,Bodemvis,Zeebrugge,5612.0,13278.0,2015,11
Kabeljauw,Bodemvis,Zeebrugge,137750.0,391840.0,2015,11
Koolvis,Bodemvis,Zeebrugge,780.0,1278.0,2015,11
Wijting,Bodemvis,Zeebrugge,6625.0,9236.0,2015,11
Pollak,Bodemvis,Zeebrugge,2062.0,9046.0,2015,11
Leng,Bodemvis,Zeebrugge,1315.0,4372.0,2015,11
Heek,Bodemvis,Zeebrugge,565.0,1410.0,2015,11
Steenbolk,Bodemvis,Zeebrugge,5788.0,5214.0,2015,11
Schol,Bodemvis,Zeebrugge,598844.0,1109020.0,2015,11
Bot,Bodemvis,Zeebrugge,571.0,490.0,2015,11
Schar,Bodemvis,Zeebrugge,14686.0,14292.0,2015,11
Tong,Bodemvis,Zeebrugge,110691.0,1370696.0,2015,11
Tarbot,Bodemvis,Zeebrugge,31179.0,284504.0,2015,11
Griet,Bodemvis,Zeebrugge,25070.0,149342.0,2015,11
Tongschar,Bodemvis,Zeebrugge,64202.0,460308.0,2015,11
Schartong,Bodemvis,Zeebrugge,0.0,0.0,2015,11
Heilbot,Bodemvis,Zeebrugge,20.0,262.0,2015,11
Hondstong,Bodemvis,Zeebrugge,223.0,710.0,2015,11
Rog,Bodemvis,Zeebrugge,17511.0,57736.0,2015,11
Rode poon,Bodemvis,Zeebrugge,50880.0,30574.0,2015,11
Grauwe poon,Bodemvis,Zeebrugge,1710.0,316.0,2015,11
Engelse poon,Bodemvis,Zeebrugge,2460.0,1628.0,2015,11
Zeewolf,Bodemvis,Zeebrugge,4647.0,16920.0,2015,11
Zeeduivel,Bodemvis,Zeebrugge,9624.0,134614.0,2015,11
Kongeraal,Bodemvis,Zeebrugge,771.0,1626.0,2015,11
Roodbaars,Bodemvis,Zeebrugge,13.0,14.0,2015,11
Mul,Bodemvis,Zeebrugge,13917.0,21044.0,2015,11
Zeebaars,Bodemvis,Zeebrugge,377.0,4782.0,2015,11
Doornhaai,Bodemvis,Zeebrugge,0.0,0.0,2015,11
Hondshaai,Bodemvis,Zeebrugge,15043.0,13426.0,2015,11
Zandhaai,Bodemvis,Zeebrugge,248.0,176.0,2015,11
Andere soorten,Bodemvis,Zeebrugge,409.0,288.0,2015,11
Horsmakereel,Pelagische Vis,Zeebrugge,247.0,310.0,2015,11
Haring,Pelagische Vis,Zeebrugge,86.0,194.0,2015,11
Makreel,Pelagische Vis,Zeebrugge,910.0,1368.0,2015,11
Sprot,Pelagische Vis,Zeebrugge,0.0,0.0,2015,11
Andere soorten,Pelagische Vis,Zeebrugge,0.0,0.0,2015,11
Garnaal,Schaal- en Weekdieren,Zeebrugge,2922.0,23156.0,2015,11
Langoestine geheel,Schaal- en Weekdieren,Zeebrugge,391.0,2920.0,2015,11
Langoestine staartje,Schaal- en Weekdieren,Zeebrugge,68.0,756.0,2015,11
Noordzeekrab,Schaal- en Weekdieren,Zeebrugge,18764.0,10014.0,2015,11
Zeekreeft,Schaal- en Weekdieren,Zeebrugge,12.0,108.0,2015,11
Andere schaaldieren,Schaal- en Weekdieren,Zeebrugge,51.0,12.0,2015,11
Schelpen,Schaal- en Weekdieren,Zeebrugge,3961.0,19048.0,2015,11
Inktvis,Schaal- en Weekdieren,Zeebrugge,58300.0,175700.0,2015,11
Wulk,Schaal- en Weekdieren,Zeebrugge,3402.0,2440.0,2015,11
Andere soorten,Schaal- en Weekdieren,Zeebrugge,0.0,0.0,2015,11
Schelvis,Bodemvis,Nieuwpoort,0.0,0.0,2015,11
Kabeljauw,Bodemvis,Nieuwpoort,1254.0,4140.0,2015,11
Koolvis,Bodemvis,Nieuwpoort,0.0,0.0,2015,11
Wijting,Bodemvis,Nieuwpoort,683.0,426.0,2015,11
Pollak,Bodemvis,Nieuwpoort,0.0,0.0,2015,11
Leng,Bodemvis,Nieuwpoort,0.0,0.0,2015,11
Heek,Bodemvis,Nieuwpoort,0.0,0.0,2015,11
Steenbolk,Bodemvis,Nieuwpoort,8.0,4.0,2015,11
Schol,Bodemvis,Nieuwpoort,342.0,438.0,2015,11
Bot,Bodemvis,Nieuwpoort,514.0,286.0,2015,11
Schar,Bodemvis,Nieuwpoort,718.0,510.0,2015,11
Tong,Bodemvis,Nieuwpoort,142.0,1908.0,2015,11
Tarbot,Bodemvis,Nieuwpoort,35.0,286.0,2015,11
Griet,Bodemvis,Nieuwpoort,1.0,6.0,2015,11
Tongschar,Bodemvis,Nieuwpoort,0.0,0.0,2015,11
Schartong,Bodemvis,Nieuwpoort,0.0,0.0,2015,11
Heilbot,Bodemvis,Nieuwpoort,0.0,0.0,2015,11
Hondstong,Bodemvis,Nieuwpoort,0.0,0.0,2015,11
Rog,Bodemvis,Nieuwpoort,23.0,66.0,2015,11
Rode poon,Bodemvis,Nieuwpoort,12.0,26.0,2015,11
Grauwe poon,Bodemvis,Nieuwpoort,0.0,0.0,2015,11
Engelse poon,Bodemvis,Nieuwpoort,0.0,0.0,2015,11
Zeewolf,Bodemvis,Nieuwpoort,0.0,0.0,2015,11
Zeeduivel,Bodemvis,Nieuwpoort,0.0,0.0,2015,11
Kongeraal,Bodemvis,Nieuwpoort,0.0,0.0,2015,11
Roodbaars,Bodemvis,Nieuwpoort,0.0,0.0,2015,11
Mul,Bodemvis,Nieuwpoort,0.0,0.0,2015,11
Zeebaars,Bodemvis,Nieuwpoort,50.0,572.0,2015,11
Doornhaai,Bodemvis,Nieuwpoort,0.0,0.0,2015,11
Hondshaai,Bodemvis,Nieuwpoort,51.0,62.0,2015,11
Zandhaai,Bodemvis,Nieuwpoort,0.0,0.0,2015,11
Andere soorten,Bodemvis,Nieuwpoort,5.0,6.0,2015,11
